country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
ISR,Israel,parliament,1961-08-15,1.9,2,120,SV,Shituf VeAhvah,Cooperation and Brotherhood,,34,708,707,1136,1839
ISR,Israel,parliament,1961-08-15,1.6,2,120,KP,Kidma vePituah,Progress and Development,,34,708,707,1136,1838
ISR,Israel,parliament,1961-08-15,0.4,0,120,KiVe,Kidma Ve'avoda,Progress and Work,,34,708,707,1136,1834
ISR,Israel,parliament,1965-11-01,36.7,45,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,709,708,935,244
ISR,Israel,parliament,1965-11-01,21.3,26,120,L,Likud,The Consolidation,6.6788,34,709,708,935,678
ISR,Israel,parliament,1965-11-01,8.9,11,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,709,708,935,214
ISR,Israel,parliament,1965-11-01,7.9,10,120,Rafi,Reshimat Poalei Yisrael,Israeli Workers List,3.3,34,709,708,935,767
ISR,Israel,parliament,1965-11-01,6.6,8,120,Mapam,Mifleget HaPoalim HaMeuhedet,United Workers Party,3.3,34,709,708,935,1168
ISR,Israel,parliament,1965-11-01,3.8,5,120,LA,Libralim Atzma'im,Independent Liberals,6.0,34,709,708,935,188
ISR,Israel,parliament,1965-11-01,3.3,4,120,AY,Agudat Yisrael,Union of Israel,,34,709,708,935,265
ISR,Israel,parliament,1965-11-01,2.3,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,709,708,935,732
ISR,Israel,parliament,1965-11-01,1.9,2,120,KP,Kidma vePituah,Progress and Development,,34,709,708,935,1838
ISR,Israel,parliament,1965-11-01,1.8,2,120,PAY,Poalei Agudat Yisrael,Agudat Israel Workers,,34,709,708,935,1832
ISR,Israel,parliament,1965-11-01,1.3,2,120,SV,Shituf VeAhvah,Cooperation and Brotherhood,,34,709,708,935,1839
ISR,Israel,parliament,1965-11-01,1.2,1,120,OZ-KH,HaOlam HaZeh – Koah Hadash,This World -- New Force,1.3,34,709,708,935,938
ISR,Israel,parliament,1965-11-01,1.1,1,120,MiKo|Mo|Sh,HaMiflega HaKomunistit | Moked | Sheli,Communist Party | Moked | Sheli,1.3,34,709,708,935,387
ISR,Israel,parliament,1965-11-01,0.9,0,120,no-seat,no seat,no seat,,34,709,708,935,2308
ISR,Israel,parliament,1969-10-28,46.2,56,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,710,709,938,244
ISR,Israel,parliament,1969-10-28,21.7,26,120,L,Likud,The Consolidation,6.6788,34,710,709,938,678
ISR,Israel,parliament,1969-10-28,9.7,12,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,710,709,938,214
ISR,Israel,parliament,1969-10-28,3.2,4,120,AY,Agudat Yisrael,Union of Israel,,34,710,709,938,265
ISR,Israel,parliament,1969-10-28,3.2,4,120,LA,Libralim Atzma'im,Independent Liberals,6.0,34,710,709,938,188
ISR,Israel,parliament,1969-10-28,3.1,4,120,RM,Reshima Mamlakhtit,National List,7.4,34,710,709,938,1841
ISR,Israel,parliament,1969-10-28,2.8,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,710,709,938,732
ISR,Israel,parliament,1969-10-28,2.1,2,120,KP,Kidma vePituah,Progress and Development,,34,710,709,938,1838
ISR,Israel,parliament,1969-10-28,1.9,2,120,PAY,Poalei Agudat Yisrael,Agudat Israel Workers,,34,710,709,938,1832
ISR,Israel,parliament,1969-10-28,1.4,2,120,SV,Shituf VeAhvah,Cooperation and Brotherhood,,34,710,709,938,1839
ISR,Israel,parliament,1969-10-28,1.2,2,120,OZ-KH,HaOlam HaZeh – Koah Hadash,This World -- New Force,1.3,34,710,709,938,938
ISR,Israel,parliament,1969-10-28,1.2,2,120,MeHo,HaMerkaz HaHofshi,Free Centre,6.0,34,710,709,938,1889
ISR,Israel,parliament,1969-10-28,1.1,1,120,MiKo|Mo|Sh,HaMiflega HaKomunistit | Moked | Sheli,Communist Party | Moked | Sheli,1.3,34,710,709,938,387
ISR,Israel,parliament,1969-10-28,0.6,0,120,no-seat,no seat,no seat,,34,710,709,938,2308
ISR,Israel,parliament,1973-12-31,39.6,51,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,711,710,940,244
ISR,Israel,parliament,1973-12-31,30.2,37,120,L,Likud,The Consolidation,6.6788,34,711,710,940,678
ISR,Israel,parliament,1973-12-31,8.3,10,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,711,710,940,214
ISR,Israel,parliament,1973-12-31,3.8,5,120,HDT,Hazit Datit Toratit,Religious Torah Front,,34,711,710,940,1837
ISR,Israel,parliament,1973-12-31,3.6,4,120,LA,Libralim Atzma'im,Independent Liberals,6.0,34,711,710,940,188
ISR,Israel,parliament,1973-12-31,3.4,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,711,710,940,732
ISR,Israel,parliament,1973-12-31,2.2,3,120,Ratz,Hatnuah Lezhiot Ha'ezrach,Movement for Civil Rights and Peace,3.3,34,711,710,940,305
ISR,Israel,parliament,1973-12-31,1.4,2,120,KP,Kidma vePituah,Progress and Development,,34,711,710,940,1838
ISR,Israel,parliament,1973-12-31,,2,120,MeHo,HaMerkaz HaHofshi,Free Centre,6.0,34,711,710,940,1889
ISR,Israel,parliament,1973-12-31,1.4,1,120,MiKo|Mo|Sh,HaMiflega HaKomunistit | Moked | Sheli,Communist Party | Moked | Sheli,1.3,34,711,710,940,387
ISR,Israel,parliament,1973-12-31,1.0,1,120,RALEV,Reshima Aravit LeBedouim VeKfariym,Arab List for Bedouin and Villagers,,34,711,710,940,2357
ISR,Israel,parliament,1973-12-31,0.9,0,120,no-seat,no seat,no seat,,34,711,710,940,2308
ISR,Israel,parliament,1977-05-17,33.4,43,120,L,Likud,The Consolidation,6.6788,34,712,711,944,678
ISR,Israel,parliament,1977-05-17,24.6,32,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,712,711,944,244
ISR,Israel,parliament,1977-05-17,11.6,15,120,TDL,Tnu'a Demokratit LeShinu,Democratic Movement for Change,5.4776,34,712,711,944,1471
ISR,Israel,parliament,1977-05-17,9.2,12,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,712,711,944,214
ISR,Israel,parliament,1977-05-17,4.6,5,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,712,711,944,732
ISR,Israel,parliament,1977-05-17,3.3,4,120,AY,Agudat Yisrael,Union of Israel,,34,712,711,944,265
ISR,Israel,parliament,1977-05-17,1.9,2,120,Sh,Shlomtzion,Peace-Zion,7.4,34,712,711,944,106
ISR,Israel,parliament,1977-05-17,1.6,2,120,MiKo|Mo|Sh,HaMiflega HaKomunistit | Moked | Sheli,Communist Party | Moked | Sheli,1.3,34,712,711,944,387
ISR,Israel,parliament,1977-05-17,2.0,1,120,FS,Flatto-Sharon,Flatto-Sharon,8.8,34,712,711,944,1845
ISR,Israel,parliament,1977-05-17,1.4,1,120,RAM-77,Reshima Aravit Meuhedet – 1977,United Arab List -- 1977,,34,712,711,944,2311
ISR,Israel,parliament,1977-05-17,1.3,1,120,PAY,Poalei Agudat Yisrael,Agudat Israel Workers,,34,712,711,944,1832
ISR,Israel,parliament,1977-05-17,1.2,1,120,Ratz,Hatnuah Lezhiot Ha'ezrach,Movement for Civil Rights and Peace,3.3,34,712,711,944,305
ISR,Israel,parliament,1977-05-17,1.2,1,120,LA,Libralim Atzma'im,Independent Liberals,6.0,34,712,711,944,188
ISR,Israel,parliament,1977-05-17,0.83,0,120,no-seat,no seat,no seat,,34,712,711,944,2308
ISR,Israel,parliament,1981-06-30,37.1,48,120,L,Likud,The Consolidation,6.6788,34,713,712,946,678
ISR,Israel,parliament,1981-06-30,36.6,47,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,713,712,946,244
ISR,Israel,parliament,1981-06-30,4.9,6,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,713,712,946,214
ISR,Israel,parliament,1981-06-30,3.7,4,120,AY,Agudat Yisrael,Union of Israel,,34,713,712,946,265
ISR,Israel,parliament,1981-06-30,3.4,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,713,712,946,732
ISR,Israel,parliament,1981-06-30,2.3,3,120,Tehiya,Tehiya,Revival,7.4,34,713,712,946,1660
ISR,Israel,parliament,1981-06-30,2.3,3,120,Tami,Tnu'at Masoret Yisrael,Movement for the Heritage of Israel,7.4,34,713,712,946,588
ISR,Israel,parliament,1981-06-30,1.6,2,120,O,Ometz,Courage,6.0,34,713,712,946,61
ISR,Israel,parliament,1981-06-30,1.5,2,120,Shinui,Shinui,Change,5.4776,34,713,712,946,1850
ISR,Israel,parliament,1981-06-30,1.4,1,120,Ratz,Hatnuah Lezhiot Ha'ezrach,Movement for Civil Rights and Peace,3.3,34,713,712,946,305
ISR,Israel,parliament,1981-06-30,0.88,0,120,PAY,Poalei Agudat Yisrael,Agudat Israel Workers,,34,713,712,946,1832
ISR,Israel,parliament,1984-07-23,34.9,44,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,714,713,1114,244
ISR,Israel,parliament,1984-07-23,31.9,41,120,L,Likud,The Consolidation,6.6788,34,714,713,1114,678
ISR,Israel,parliament,1984-07-23,4.0,5,120,Tehiya,Tehiya,Revival,7.4,34,714,713,1114,1660
ISR,Israel,parliament,1984-07-23,3.5,4,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,714,713,1114,214
ISR,Israel,parliament,1984-07-23,3.4,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,714,713,1114,732
ISR,Israel,parliament,1984-07-23,3.1,4,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,714,713,1114,788
ISR,Israel,parliament,1984-07-23,2.7,3,120,Shinui,Shinui,Change,5.4776,34,714,713,1114,1850
ISR,Israel,parliament,1984-07-23,2.4,3,120,Ratz,Hatnuah Lezhiot Ha'ezrach,Movement for Civil Rights and Peace,3.3,34,714,713,1114,305
ISR,Israel,parliament,1984-07-23,2.2,3,120,Ya-84,Yahad,Together,6.0,34,714,713,1114,1269
ISR,Israel,parliament,1984-07-23,1.8,2,120,ReMiSh,HaReshima HaMitkademet LeShalom,Progressive List for Peace,1.3,34,714,713,1114,390
ISR,Israel,parliament,1984-07-23,1.7,2,120,AY,Agudat Yisrael,Union of Israel,,34,714,713,1114,265
ISR,Israel,parliament,1984-07-23,1.6,2,120,Mo,Morasha,Heritage,,34,714,713,1114,31
ISR,Israel,parliament,1984-07-23,1.5,1,120,Tami,Tnu'at Masoret Yisrael,Movement for the Heritage of Israel,7.4,34,714,713,1114,588
ISR,Israel,parliament,1984-07-23,1.2,1,120,Kach,Kach,Thus,8.8,34,714,713,1114,1969
ISR,Israel,parliament,1984-07-23,1.2,1,120,O,Ometz,Courage,6.0,34,714,713,1114,61
ISR,Israel,parliament,1984-07-23,0.74,0,120,no-seat,no seat,no seat,,34,714,713,1114,2308
ISR,Israel,parliament,1988-11-01,31.1,40,120,L,Likud,The Consolidation,6.6788,34,715,714,1108,678
ISR,Israel,parliament,1988-11-01,30.0,39,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,715,714,1108,244
ISR,Israel,parliament,1988-11-01,4.7,6,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,715,714,1108,788
ISR,Israel,parliament,1988-11-01,4.5,5,120,AY,Agudat Yisrael,Union of Israel,,34,715,714,1108,265
ISR,Israel,parliament,1988-11-01,4.3,5,120,Ratz,Hatnuah Lezhiot Ha'ezrach,Movement for Civil Rights and Peace,3.3,34,715,714,1108,305
ISR,Israel,parliament,1988-11-01,3.9,5,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,715,714,1108,214
ISR,Israel,parliament,1988-11-01,3.7,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,715,714,1108,732
ISR,Israel,parliament,1988-11-01,3.1,3,120,Tehiya,Tehiya,Revival,7.4,34,715,714,1108,1660
ISR,Israel,parliament,1988-11-01,2.5,3,120,Mapam,Mifleget HaPoalim HaMeuhedet,United Workers Party,3.3,34,715,714,1108,1168
ISR,Israel,parliament,1988-11-01,2.0,2,120,Tzomet,Tzomet,Crossroads,8.8,34,715,714,1108,976
ISR,Israel,parliament,1988-11-01,1.9,2,120,M,Moledet,Homeland,7.4,34,715,714,1108,980
ISR,Israel,parliament,1988-11-01,1.7,2,120,Shinui,Shinui,Change,5.4776,34,715,714,1108,1850
ISR,Israel,parliament,1988-11-01,1.5,2,120,DeTo,Degel HaTorah,Banner of the Torah,7.4,34,715,714,1108,249
ISR,Israel,parliament,1988-11-01,1.5,1,120,ReMiSh,HaReshima HaMitkademet LeShalom,Progressive List for Peace,1.3,34,715,714,1108,390
ISR,Israel,parliament,1988-11-01,1.2,1,120,Mada,Miflaga Demokratit Aravit – al-Hizb al-Dimuqrati al-Arabi,Arab Democratic Party,1.0526,34,715,714,1108,1150
ISR,Israel,parliament,1988-11-01,0.7,0,120,no-seat,no seat,no seat,,34,715,714,1108,2308
ISR,Israel,parliament,1992-06-23,34.7,44,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,716,715,957,244
ISR,Israel,parliament,1992-06-23,24.9,32,120,L,Likud,The Consolidation,6.6788,34,716,715,957,678
ISR,Israel,parliament,1992-06-23,9.6,12,120,Meretz,Meretz,Energy,1.7786,34,716,715,957,1419
ISR,Israel,parliament,1992-06-23,6.4,8,120,Tzomet,Tzomet,Crossroads,8.8,34,716,715,957,976
ISR,Israel,parliament,1992-06-23,5.0,6,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,716,715,957,214
ISR,Israel,parliament,1992-06-23,4.9,6,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,716,715,957,788
ISR,Israel,parliament,1992-06-23,3.3,4,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,716,715,957,1303
ISR,Israel,parliament,1992-06-23,2.4,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,716,715,957,732
ISR,Israel,parliament,1992-06-23,2.4,3,120,M,Moledet,Homeland,7.4,34,716,715,957,980
ISR,Israel,parliament,1992-06-23,1.6,2,120,Mada,Miflaga Demokratit Aravit – al-Hizb al-Dimuqrati al-Arabi,Arab Democratic Party,1.0526,34,716,715,957,1150
ISR,Israel,parliament,1992-06-23,1.2,0,120,Tehiya,Tehiya,Revival,7.4,34,716,715,957,1660
ISR,Israel,parliament,1996-05-29,26.8,34,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,717,716,960,244
ISR,Israel,parliament,1996-05-29,25.1,24,120,L,Likud,The Consolidation,6.6788,34,717,716,960,678
ISR,Israel,parliament,1996-05-29,8.7,10,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,717,716,960,788
ISR,Israel,parliament,1996-05-29,7.8,9,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,717,716,960,214
ISR,Israel,parliament,1996-05-29,7.4,9,120,Meretz,Meretz,Energy,1.7786,34,717,716,960,1419
ISR,Israel,parliament,1996-05-29,5.7,7,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,717,716,960,277
ISR,Israel,parliament,1996-05-29,4.2,5,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,717,716,960,732
ISR,Israel,parliament,1996-05-29,,5,120,G-96,Gesher – 1996,Bridge -- 1996,7.4,34,717,716,960,1862
ISR,Israel,parliament,1996-05-29,3.2,4,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,717,716,960,1303
ISR,Israel,parliament,1996-05-29,3.2,4,120,DS,HaDerekh HaShlishit,The Third Way,6.0,34,717,716,960,279
ISR,Israel,parliament,1996-05-29,2.9,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,717,716,960,1846
ISR,Israel,parliament,1996-05-29,,3,120,Tzomet,Tzomet,Crossroads,8.8,34,717,716,960,976
ISR,Israel,parliament,1996-05-29,2.4,2,120,M,Moledet,Homeland,7.4,34,717,716,960,980
ISR,Israel,parliament,1996-05-29,0.7,0,120,no-seat,no seat,no seat,,34,717,716,960,2308
ISR,Israel,parliament,1999-05-17,20.2,26,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,718,717,1159,244
ISR,Israel,parliament,1999-05-17,14.1,19,120,L,Likud,The Consolidation,6.6788,34,718,717,1159,678
ISR,Israel,parliament,1999-05-17,13.0,17,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,718,717,1159,788
ISR,Israel,parliament,1999-05-17,7.6,10,120,Meretz,Meretz,Energy,1.7786,34,718,717,1159,1419
ISR,Israel,parliament,1999-05-17,5.1,6,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,717,1159,277
ISR,Israel,parliament,1999-05-17,5.0,6,120,Shinui,Shinui,Change,5.4776,34,718,717,1159,1850
ISR,Israel,parliament,1999-05-17,5.0,6,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,717,1159,1863
ISR,Israel,parliament,1999-05-17,4.2,5,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,718,717,1159,214
ISR,Israel,parliament,1999-05-17,3.7,5,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,717,1159,1303
ISR,Israel,parliament,1999-05-17,3.4,5,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,717,1159,1846
ISR,Israel,parliament,1999-05-17,2.6,4,120,YB,Yisrael Beiteinu,Israel Our Home,8.8,34,718,717,1159,1816
ISR,Israel,parliament,1999-05-17,3.0,3,120,HaLe-T,HaIhud HaLeumi–Tkuma,National Union--Tkuma,9.5906,34,718,717,1159,1357
ISR,Israel,parliament,1999-05-17,2.6,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,717,1159,732
ISR,Israel,parliament,1999-05-17,1.9,2,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,718,717,1159,805
ISR,Israel,parliament,1999-05-17,1.9,2,120,AE,Am Ehad,One Nation,2.9825,34,718,717,1159,615
ISR,Israel,parliament,1999-05-17,,1,120,He-TnLe,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.8,34,718,717,1159,2361
ISR,Israel,parliament,1999-05-17,1.3,0,120,Tnufa,Tnufa,Momentum,7.4,34,718,717,1159,2360
ISR,Israel,parliament,2003-01-28,29.39,38,120,L,Likud,The Consolidation,6.6788,34,719,718,1124,678
ISR,Israel,parliament,2003-01-28,14.46,19,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,719,718,1124,244
ISR,Israel,parliament,2003-01-28,12.28,15,120,Shinui,Shinui,Change,5.4776,34,719,718,1124,1850
ISR,Israel,parliament,2003-01-28,8.22,11,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,719,718,1124,788
ISR,Israel,parliament,2003-01-28,5.53,7,120,HaLe-T,HaIhud HaLeumi–Tkuma,National Union--Tkuma,9.5906,34,719,718,1124,1357
ISR,Israel,parliament,2003-01-28,5.21,6,120,Meretz,Meretz,Energy,1.7786,34,719,718,1124,1419
ISR,Israel,parliament,2003-01-28,4.2,6,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,719,718,1124,214
ISR,Israel,parliament,2003-01-28,4.29,5,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,719,718,1124,1303
ISR,Israel,parliament,2003-01-28,2.98,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,719,718,1124,732
ISR,Israel,parliament,2003-01-28,2.76,3,120,AE,Am Ehad,One Nation,2.9825,34,719,718,1124,615
ISR,Israel,parliament,2003-01-28,2.26,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,719,718,1124,805
ISR,Israel,parliament,2003-01-28,2.15,2,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,719,718,1124,277
ISR,Israel,parliament,2003-01-28,2.08,2,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,719,718,1124,1846
ISR,Israel,parliament,2003-01-28,1.2,0,120,AlYa,Ale Yarok,Green Leaf,2.5,34,719,718,1124,2323
ISR,Israel,parliament,2003-01-28,1.15,0,120,He-TnLe,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.8,34,719,718,1124,2361
ISR,Israel,parliament,2006-03-28,22.0,29,120,Kadima,Kadima,Forward,6.0,34,720,719,1129,1870
ISR,Israel,parliament,2006-03-28,15.1,19,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,720,719,1129,244
ISR,Israel,parliament,2006-03-28,9.5,12,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,720,719,1129,788
ISR,Israel,parliament,2006-03-28,9.0,12,120,L,Likud,The Consolidation,6.6788,34,720,719,1129,678
ISR,Israel,parliament,2006-03-28,9.0,11,120,YB,Yisrael Beiteinu,Israel Our Home,8.8,34,720,719,1129,1816
ISR,Israel,parliament,2006-03-28,7.1,9,120,HaLe-T,HaIhud HaLeumi–Tkuma,National Union--Tkuma,9.5906,34,720,719,1129,1357
ISR,Israel,parliament,2006-03-28,5.9,7,120,Gil,Gimla'ey Israel,Pensioners of Israel,,34,720,719,1129,1873
ISR,Israel,parliament,2006-03-28,4.7,6,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,720,719,1129,1303
ISR,Israel,parliament,2006-03-28,3.8,5,120,Meretz,Meretz,Energy,1.7786,34,720,719,1129,1419
ISR,Israel,parliament,2006-03-28,3.0,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,720,719,1129,1846
ISR,Israel,parliament,2006-03-28,2.7,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,720,719,1129,732
ISR,Israel,parliament,2006-03-28,2.3,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,720,719,1129,805
ISR,Israel,parliament,2006-03-28,1.52,0,120,Ye,HaYerukim,The Greens,2.5,34,720,719,1129,2421
ISR,Israel,parliament,2009-02-10,22.5,28,120,Kadima,Kadima,Forward,6.0,34,721,720,1135,1870
ISR,Israel,parliament,2009-02-10,21.6,27,120,L,Likud,The Consolidation,6.6788,34,721,720,1135,678
ISR,Israel,parliament,2009-02-10,11.7,15,120,YB,Yisrael Beiteinu,Israel Our Home,8.8,34,721,720,1135,1816
ISR,Israel,parliament,2009-02-10,9.9,13,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,721,720,1135,244
ISR,Israel,parliament,2009-02-10,8.5,11,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,721,720,1135,788
ISR,Israel,parliament,2009-02-10,4.4,5,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,721,720,1135,1303
ISR,Israel,parliament,2009-02-10,3.4,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,721,720,1135,1846
ISR,Israel,parliament,2009-02-10,3.3,4,120,HaLe-T,HaIhud HaLeumi–Tkuma,National Union--Tkuma,9.5906,34,721,720,1135,1357
ISR,Israel,parliament,2009-02-10,3.3,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,721,720,1135,732
ISR,Israel,parliament,2009-02-10,3.0,3,120,Meretz,Meretz,Energy,1.7786,34,721,720,1135,1419
ISR,Israel,parliament,2009-02-10,2.9,3,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,721,720,1135,214
ISR,Israel,parliament,2009-02-10,2.5,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,721,720,1135,805
ISR,Israel,parliament,2009-02-10,0.82,0,120,Meimad,Medina Yehudit Medina Demokratit,Meimad,3.3,34,721,720,1135,1867
ISR,Israel,parliament,2013-01-22,23.34,31,120,L,Likud,The Consolidation,6.6788,34,815,721,1107,678
ISR,Israel,parliament,2013-01-22,14.33,19,120,YA,Yesh Atid,There is a Future,6.0,34,815,721,1107,2321
ISR,Israel,parliament,2013-01-22,11.39,15,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,815,721,1107,244
ISR,Israel,parliament,2013-01-22,9.12,12,120,MDL|HH,Miflaga Datit Leumit (Mafdal) | Habayit Hayehudi,National Religious Party | The Jewish Home,8.6207,34,815,721,1107,214
ISR,Israel,parliament,2013-01-22,8.75,11,120,Shas,Shomrei Sfarad,Sephardi Guardians,7.0417,34,815,721,1107,788
ISR,Israel,parliament,2013-01-22,5.16,7,120,YaToMe,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,815,721,1107,1303
ISR,Israel,parliament,2013-01-22,4.55,6,120,Meretz,Meretz,Energy,1.7786,34,815,721,1107,1419
ISR,Israel,parliament,2013-01-22,4.99,6,120,Hat,Hatnuah,The Movement,6.0,34,815,721,1107,2320
ISR,Israel,parliament,2013-01-22,3.65,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,815,721,1107,1846
ISR,Israel,parliament,2013-01-22,2.99,4,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,815,721,1107,732
ISR,Israel,parliament,2013-01-22,2.56,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,815,721,1107,805
ISR,Israel,parliament,2013-01-22,2.08,2,120,Kadima,Kadima,Forward,6.0,34,815,721,1107,1870
ISR,Israel,parliament,2013-01-22,1.76,0,120,OL,Otzma Leyisrael,Jewish Power,,34,815,721,1107,2322
ISR,Israel,parliament,2013-01-22,1.2,0,120,AmSh,Am Shalem,Whole Nation,,34,815,721,1107,2324
ISR,Israel,parliament,2013-01-22,1.15,0,120,AlYa,Ale Yarok,Green Leaf,2.5,34,815,721,1107,2323
ISR,Israel,parliament,2015-03-17,23.4,30,120,L,Likud,The Consolidation,6.6788,34,852,815,1155,678
ISR,Israel,parliament,2015-03-17,18.67,24,120,Ma|Av,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,852,815,1155,244
ISR,Israel,parliament,2015-03-17,10.61,13,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,852,815,1155,1846
ISR,Israel,parliament,2015-03-17,8.82,11,120,YA,Yesh Atid,There is a Future,6.0,34,852,815,1155,2321
ISR,Israel,parliament,2015-03-17,7.49,10,120,Kulanu,Kulanu,All of Us,6.0,34,852,815,1155,2410
