country_name_short,country_name,party_name_short,party_name_english,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
NLD,Netherlands,KNP,Catholic National Party,Katholieke Nationale Partij,Katholieke Nationale Partij,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,8,3,3
NLD,Netherlands,KVP,Catholic Peoples Party,Katholieke Volkspartij,Katholieke Volkspartij,chr,Christian democracy,5.9473,5.8848,6.6882,7.7157,22522,,,1106,,1001,7040,1001,8,451,3
NLD,Netherlands,LN,Livable Netherlands,Leefbaar Nederland,Leefbaar Nederland,right,Right-wing,8.8,5.9,8.5,2.3,22430,,,,,,,,8,744,40
NLD,Netherlands,LPF,Fortuyn List,Lijst Pim Fortuyn,Lijst Pim Fortuyn,right,Right-wing,8.5609,8.0776,4.7759,2.5798,22720,,,,,,7120,1015,8,456,40
NLD,Netherlands,LSP,"Liberal State Party ""The Freedom League""","Liberale Staatspartij ""de Vrijheidsbond""","Liberale Staatspartij ""de Vrijheidsbond""",lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,8,2461,6
NLD,Netherlands,LU,Liberal Union ,Liberale Unie,Liberale Unie,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,8,2462,6
NLD,Netherlands,MP,Middle Party,Midden Partij,Midden Partij,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,8,87,26
NLD,Netherlands,MPSL,Middle Party for City and Country,Middenpartij voor Stad en Land,Middenpartij voor Stad en Land,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,8,2714,6
NLD,Netherlands,NSB,National Socialist Movement in the Netherlands,Nationaal-Socialistische Beweging in Nederland,Nationaal-Socialistische Beweging in Nederland,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,8,2463,40
NLD,Netherlands,PB|NBTM,"Plattelandersbond | National Farmers', Horticulturists' and Middle Class Party","Peasants' League | Nationale Boeren-, Tuinders- en Middenstandspartij","Peasants' League | Nationale Boeren-, Tuinders- en Middenstandspartij",agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,8,2458,2
NLD,Netherlands,PPR,Radical Political Party,Politieke Partij Radikalen,Politieke Partij Radikalen,eco,Green/Ecologist,1.6,2.5,1.8,5.0,22310,,,1103,,1010,,,8,342,19
NLD,Netherlands,PSP,Pacifist Socialist Party,Pacifistisch Socialistische Partij,Pacifistisch Socialistische Partij,com,Communist/Socialist,0.6,1.4,3.0,5.0,,,,1101,,1011,,,8,1452,14
NLD,Netherlands,PVV,Party for Freedom,Partij voor de Vrijheid,Partij voor de Vrijheid,right,Right-wing,8.8,8.29,6.57,0.9167,,301,1528600,,,,,1017,8,1501,40
NLD,Netherlands,PvdA,Labour Party,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320,299,1528320,1104,2602,1002,7140,1002,8,742,11
NLD,Netherlands,PvdD,Party for the Animals,Partij voor de Dieren,Partij voor de Dieren,spec,Special issue,,,,,,300,1528006,,,,,1018,8,990,16
NLD,Netherlands,RKP,Roman Catholic Party,Roomsch Katholieke Partij,Roomsch Katholieke Partij,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,8,2539,3
NLD,Netherlands,RKVP,Roman Catholic People's Party,Roomsch-Katholieke Volkspartij,Roomsch-Katholieke Volkspartij,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,8,2466,3
NLD,Netherlands,RPF,Reformatory Political Federation,Reformatorische Politieke Federati,Reformatorische Politieke Federati,chr,Christian democracy,8.2963,6.0,8.5455,3.5447,,,,1109,2608,1008,,1008,8,212,3
NLD,Netherlands,RSP,Revolutionary Socialist Party ,Revolutionair Socialistische Partij,Revolutionair Socialistische Partij,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,8,2465,14
NLD,Netherlands,S+G+R,Reformatory Political Federation / Reformed Political League / Political Reformed Party,Staatkundig Gereformeerde Partij / Gereformeerd Politiek Verbond / Reformatorische Politieke Federatie,Staatkundig Gereformeerde Partij / Gereformeerd Politiek Verbond / Reformatorische Politieke Federatie,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,8,1771,26
NLD,Netherlands,SDAP,Social Democratic Workers' Party,Sociaal Democratische Arbeiders Partij,Sociaal Democratische Arbeiders Partij,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,8,1451,11
NLD,Netherlands,SGP,Political Reformed Party,Staatkundig Gereformeerde Partij,Staatkundig Gereformeerde Partij,con,Conservative,8.7531,6.3487,9.7744,2.9307,,294,1528527,1110,2607,1006,7160,1019,8,1251,26
NLD,Netherlands,SP,Socialist Party,Socialistiese Partij,Socialistiese Partij,com,Communist/Socialist,1.3682,1.0421,4.2099,2.5049,22220,304,1528220,,,,7180,1014,8,357,14
NLD,Netherlands,VDB,Free-thinking Democratic League,Vrijzinnig Democratische Bond,Vrijzinnig Democratische Bond,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,8,944,6
NLD,Netherlands,VN,Volt Netherlands,Volt Nederland,Volt Nederland,spec,Special issue,,,,,,,,,,,,,8,2735,16
NLD,Netherlands,VVD,People's Party for Freedom and Democracy,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420,305,1528420,1107,2605,1003,7200,1003,8,1409,6
NLD,Netherlands,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,8,2110,12
NLD,Netherlands,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,8,674,12
NLD,Netherlands,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,8,2288,12
NOR,Norway,A,Teetotaler Party,Avholdspartiet,Avholdspartiet,spec,Special issue,,,,,,,,,,,,,9,2544,16
NOR,Norway,AD|DRF, Labour Democrats | Radical People's Party,Arbeiderdemokratene | Det radikale Folkeparti,Arbeiderdemokratene | Det radikale Folkeparti,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,9,2415,14
NOR,Norway,DLF,Liberal People's Party,Det Liberale Folkepartiet,Det Liberale Folkepartiet,lib,Liberal,6.0,6.7,3.6,8.7,12410,,,,,,,,9,1209,6
NOR,Norway,DNA,Norwegian Labour Party,Det norske Arbeiderparti,Det norske Arbeiderparti,soc,Social democracy,3.3706,2.9574,2.7105,8.2933,12320,,,1302,2903,1503,7488,3501,9,104,11
NOR,Norway,FV,Liberal Left Party,Frisinnede Venstre,Frisinnede Venstre,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,9,2472,6
NOR,Norway,FeBo,Electoral lists Conservatives,Felleslister borgerlige,Felleslister borgerlige,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,9,2194,26
NOR,Norway,Fr,Progress Party,Fremskrittspartiet,Fremskrittspartiet,right,Right-wing,8.7595,7.5,5.5388,6.119,12951,,,1307,2909,1507,7506,3502,9,351,40
NOR,Norway,H,Conservative Party,Høyre,Hoyre,con,Conservative,7.8994,8.2957,3.584,9.5074,12620,,,1306,2908,1506,7524,3503,9,1435,26
NOR,Norway,Hf,Resistance Movement,Hjemmefronten,Hjemmefronten,spec,Special issue,,,,,,,,,,,,,9,17,16
NOR,Norway,Kp,Coastal Party,Kystpartiet,Kystpartiet,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,9,780,26
NOR,Norway,KrF,Christian Democratic Party,Kristelig Folkeparti,Kristelig Folkeparti,chr,Christian democracy,5.8516,4.5865,9.198,3.1003,12520,,,1305,2907,1505,7542,3506,9,1538,3
NOR,Norway,MDG,Green Party,Miljøpartiet De Grønne,Miljopartiet De Gronne,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,9,2254,19
NOR,Norway,MV,Moderate Liberal Party,Moderate Venstre,Moderate Venstre,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,9,2473,6
NOR,Norway,NKP,Communist Party of Norway,Norges Kommunistiske Parti,Norges Kommunistiske Parti,com,Communist/Socialist,1.3,1.4,3.0,0.0,12220,,,,,1501,,,9,27,14
NOR,Norway,NS,National Gathering,Nasjonal Samling,Nasjonal Samling,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,9,2414,40
NOR,Norway,NSA,Social Democratic Labour Party of Norway,Norges Socialdemokratiske Arbeiderparti,Norges Socialdemokratiske Arbeiderparti,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,9,2474,11
NOR,Norway,P,Pensioners Party,Pensjonistpartiet,Pensjonistpartiet,spec,Special issue,,,,,,,,,,,,,9,733,16
NOR,Norway,RV,Red Electoral Alliance,Rød Valgallianse,Rod Valgallianse,com,Communist/Socialist,0.4089,0.5764,1.0,0.4511,,,,,2901,,7560,,9,1638,14
NOR,Norway,SF,Socialist People's Party,Sosialistisk Folkeparti,Sosialistisk Folkeparti,com,Communist/Socialist,1.3,1.4,3.0,3.3,12221,,,,,,,,9,1773,14
NOR,Norway,SV,Socialist Left Party,Sosialistisk Venstreparti,Sosialistisk Venstreparti,com,Communist/Socialist,1.5839,1.3534,1.5038,1.1568,12221,,,1301,2902,1502,7578,3504,9,81,14
NOR,Norway,Soc,Society Party,Samfundspartiet,Samfundspartiet,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,9,2420,3
NOR,Norway,Sp,Centre Party,Senterpartiet,Senterpartiet,agr,Agrarian,4.6565,2.807,5.7644,0.188,12810,,,1304,2904,1504,7596,3505,9,702,2
NOR,Norway,V,Liberal Party of Norway,Venstre,Venstre,lib,Liberal,5.1467,5.9148,3.2581,4.0766,12420,,,1303,2906,1508,7614,3507,9,647,6
NOR,Norway,etc,others,others,others,none,no family,,,,,,,,,,,,,9,2578,12
NOR,Norway,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,9,2100,12
NOR,Norway,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,9,793,12
NOR,Norway,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,9,474,12
NZL,New Zealand,A,Alliance,Alliance,Alliance,soc,Social democracy,2.0757,1.1111,3.5,,64321,,,,2702,,7236,,11,1444,11
NZL,New Zealand,ACT,ACT New Zealand,ACT New Zealand,ACT New Zealand,lib,Liberal,9.0263,8.9751,3.6,,64420,,,,,,7220,,11,617,6
NZL,New Zealand,ALCP,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,spec,Special issue,,,,,,,,,,,,,11,2073,16
NZL,New Zealand,CD/FNZ,Christian Democrat Party / Future New Zealand,Christian Democrat Party / Future New Zealand,Christian Democrat Party / Future New Zealand,chr,Christian democracy,6.2,5.7,7.1,,,,,,,,,,11,774,3
NZL,New Zealand,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,chr,Christian democracy,6.2,5.7,7.1,,,,,,,,,,11,2072,3
NZL,New Zealand,CP,Conservatice Party of New Zealand,Conservative Party of New Zealand,Conservative Party of New Zealand,con,Conservative,7.4,6.4,7.0,,,,,,,,,,11,1973,26
NZL,New Zealand,CPNZ,Communist Party of New Zealand,Communist Party of New Zealand,Communist Party of New Zealand,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,11,2076,14
NZL,New Zealand,CouPa,Country Party,Country Party,Country Party,agr,Agrarian,5.3,4.9,6.5,,,,,,,,,,11,2467,2
NZL,New Zealand,DLP,Democratic Labour Party,Democratic Labour Party,Democratic Labour Party,com,Communist/Socialist,1.3,1.4,3.0,,,,,,,,,,11,1968,14
NZL,New Zealand,DP,Democrat Party,Democrat Party,Democrat Party,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,11,2468,6
NZL,New Zealand,Greens,Green Party,Green Party,Green Party,eco,Green/Ecologist,1.7729,2.2438,1.8,,64110,,,,,,7252,,11,1171,19
NZL,New Zealand,LP,Labour Party,Labour Party,Labour Party,soc,Social democracy,4.483,3.9889,3.5,,64320,,,1201,2703,,7300,,11,878,11
NZL,New Zealand,MP,Maori Party,Māori Party,Maori Party,spec,Special issue,,,,,64951,,,,,,,,11,114,16
NZL,New Zealand,Mana,Mana Party,Mana Party,Mana Party,spec,Special issue,,,,,,,,,,,,,11,1972,16
NZL,New Zealand,NC,New Conservative Party,New Conservative Party,New Conservative Party,right,Right-wing,8.8,5.9,8.5,,,,,,,,,,11,2806,40
NZL,New Zealand,NLP,New Labour Party,New Labour Party,New Labour Party,soc,Social democracy,2.7778,3.5,3.5,,,,,,2701,,,,11,930,11
NZL,New Zealand,NP,National Party,National Party,National Party,con,Conservative,6.7193,7.2299,7.0,,64620,,,1203,2704,,7268,,11,997,26
NZL,New Zealand,NZFP,New Zealand First Party,New Zealand First Party,New Zealand First Party,con,Conservative,6.0388,5.4386,7.0,,64621,,,,,,7284,,11,891,26
NZL,New Zealand,NZLP,New Zealand Liberal Party,New Zealand Liberal Party,New Zealand Liberal Party,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,11,2469,6
NZL,New Zealand,NZP,New Zealand Party,New Zealand Party,New Zealand Party,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,11,2075,6
NZL,New Zealand,OR,Outdoor Recreation New Zealand,Outdoor Recreation New Zealand,Outdoor Recreation New Zealand,spec,Special issue,,,,,,,,,,,,,11,2074,16
NZL,New Zealand,PP,Progressive Party,Progressive Party,Progressive Party,soc,Social democracy,3.0194,2.6316,3.5,,64422,,,,,,7316,,11,354,11
NZL,New Zealand,RM,Ratana Movement,Rātana Movement,Rtana Movement,spec,Special issue,,,,,,,,,,,,,11,2470,16
NZL,New Zealand,RP,Reform Party,Reform Party,Reform Party,con,Conservative,7.4,6.4,7.0,,,,,,,,,,11,2471,26
NZL,New Zealand,SC|DP,Social Credit | Democratic Party,Social Credit | Democratic Party,Social Credit | Democratic Party,spec,Special issue,5.6,,,,64951,,,1202,,,,,11,1636,16
NZL,New Zealand,SDP,Social Democratic Party,Social Democratic Party,Social Democratic Party,soc,Social democracy,3.3,3.5,3.5,,,,,,,,,,11,2549,11
NZL,New Zealand,TOP,The Opportunities Party,The Opportunities Party,The Opportunities Party,lib,Liberal,6.0,6.7,3.6,,,,,,,,,,11,2650,6
NZL,New Zealand,UFNZ,United Future New Zealand,United Future New Zealand,United Future New Zealand,lib,Liberal,6.1219,6.3158,3.6,,64421,,,,,,7332,,11,1313,6
NZL,New Zealand,UNZ,United New Zealand,United New Zealand,United New Zealand,con,Conservative,6.1219,6.3158,7.0,,64421,,,,,,7332,,11,917,26
NZL,New Zealand,VP,Values Party,Values Party,Values Party,eco,Green/Ecologist,2.5,2.5,1.8,,,,,,,,,,11,1761,19
NZL,New Zealand,etc,others,others,others,none,no family,,,,,,,,,,,,,11,1365,12
NZL,New Zealand,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,11,2070,12
NZL,New Zealand,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,11,1262,12
POL,Poland,AWS,Solidarity Electoral Action,Akcja Wyborcza Solidarność Prawicy,Akcja Wyborcza Solidarnosc Prawicy,chr,Christian democracy,7.1286,4.6148,8.1427,7.0491,92620,,,,,,2928,2608,74,1355,3
POL,Poland,BBWR,Non-Party Block for Supporting the Reforms,Bezpartyjny Blok Wspierania Reform,Bezpartyjny Blok Wspierania Reform,chr,Christian democracy,6.2,5.7,7.1,8.3,92901,,,,,,,,74,1019,3
POL,Poland,ChD,Christian Democracy,Chrześcijańska Demokracja,Chrzescijanska Demokracja,chr,Christian democracy,6.2,5.7,7.1,8.3,92520,,,,,,,,74,334,3
POL,Poland,D|W|U,Democratic | Freedom | Union,Demokratyczna | Wolności | Unia,Demokratyczna | Wolnosci | Unia,lib,Liberal,5.2295,7.3132,2.1208,9.7641,92434,,,,,,3180,2609,74,1104,6
POL,Poland,IdP,Initiative for Poland,Inicjatywa dla Polski,Inicjatywa dla Polski,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,74,1680,26
POL,Poland,K,Kukiz'15,Kukiz'15,Kukiz'15,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,74,2600,40
POL,Poland,KLD,Liberal Democratic Congress,Kongres Liberalno-Demokratyczny,Kongres Liberalno-Demokratyczny,lib,Liberal,5.2778,6.7,3.6,8.7,92420,,,,3004,,,,74,1544,6
POL,Poland,KORWIN,Coalition for the Renewal of the Republic -- Liberty and Hope,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Koalicja Odnowy Rzeczypospolitej Wolnosc i Nadzieja KORWIN,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,74,2602,26
POL,Poland,KPEiR,National Party of Pensioners and Retired,Krajowa Partia Emerytów i Rencistów,Krajowa Partia Emerytow i Rencistow,spec,Special issue,,,,,,,,,,,,,74,109,16
POL,Poland,KPEiR-RP,National Agreement of Pensioners and Retired of the Republic Poland,Krajowe Porozumienie Emerytów i Rencistów Rzeczypospolitej Polskiej,Krajowe Porozumienie Emerytow i Rencistow Rzeczypospolitej Polskiej,spec,Special issue,,,,,,,,,,,,,74,1275,16
POL,Poland,KPN,Confederation for Independent Poland,Konfederacja Polski Niepodległej,Konfederacja Polski Niepodleglej,right,Right-wing,5.8333,5.9,8.5,2.3,92710,,,,3006,,,,74,548,40
POL,Poland,LP,Libertas Poland,Libertas Polska,Libertas Polska,con,Conservative,7.4,6.4,7.0,7.9,,,1616010,,,,,,74,1671,26
POL,Poland,LPR,League of Polish Families,Liga Polskich Rodzin,Liga Polskich Rodzin,con,Conservative,8.8852,2.3257,9.7522,0.2933,92713,385,,,,,2954,2607,74,987,26
POL,Poland,LR,Left Together,Lewica Razem,Lewica Razem,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,74,2790,11
POL,Poland,LiD,Left and Democrats,Lewica i Demokraci,Lewica i Demokraci,soc,Social democracy,2.6486,2.6316,2.1902,9.1283,,,,,,,3102,,74,180,11
POL,Poland,MN,German minority,Mniejszość niemiecka w Polsce,Mniejszosc niemiecka,spec,Special issue,,,,,92953,,,,,,,,74,900,16
POL,Poland,N,Modern,Nowoczesna,Nowoczesna,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,74,2601,6
POL,Poland,NCD -BdP,National Christian Democratic -- Block for Poland,Narodowo Chrześcijańsko Demokratyczny – Blok dla Polski,Narodowo Chrzescijansko Demokratyczny -- Blok dla Polski,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,74,1712,3
POL,Poland,NKWW,National Voters Committee,Narodowy Komitet Wyborczy Wyborców,Narodowy Komitet Wyborczy Wyborcow,chr,Christian democracy,6.2,5.7,7.1,8.3,,,,,,,,,74,1678,3
POL,Poland,PC,Centre Agreement,Porozumienie Centrum,Porozumienie Centrum,chr,Christian democracy,5.5556,5.7,7.1,8.3,92521,,,,3005,,,,74,369,3
POL,Poland,PCD,Party of Christian Democrats,Partia Chrześcijańskich Demokratów,Partia Chrzescijanskich Demokratow,chr,Christian democracy,6.2,5.7,7.1,8.3,92522,,,,,,,,74,696,3
POL,Poland,PL,Peasants Agreement,Porozumenie Ludowe,Porozumenie Ludowe,agr,Agrarian,3.3333,4.9,6.5,5.4,92810,,,,3002,,,,74,619,2
POL,Poland,PO,Civic Platform,Platforma Obywatelska,Platforma Obywatelska,con,Conservative,6.2355,8.236,3.7102,9.3705,92435,228,1616435,,,,2980,2603,74,512,26
POL,Poland,PPG,Polish Economic Program [Large Beer],Polski Program Gospodarczy [Duże Piwo],Polski Program Gospodarczy [Duze Piwo],lib,Liberal,6.0,6.7,3.6,8.7,92433,,,,,,,,74,1691,6
POL,Poland,PR|A,Poland Together | Agreement,Polska Razem | Porozumienie,Polska Razem | Porozumienie,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,74,2331,26
POL,Poland,PSL,Polish People's Party,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,agr,Agrarian,4.1856,2.8942,6.5491,5.3573,92811,229,1616811,,3002,,3006,2606,74,664,2
POL,Poland,PZ,The Greens,Partia Zieloni,Partia Zieloni,eco,Green/Ecologist,2.5,2.5,1.8,6.5,,,,,,,,,74,2778,19
POL,Poland,PZPR,Polish United Workers' Party,Polska Zjednoczone Partia Robotnicza,Polska Zjednoczone Partia Robotnicza,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,74,1077,14
POL,Poland,PZZ,Polish Western Union,Polski Związek Zachodni,Polski Zwiazek Zachodni,com,Communist/Socialist,1.3,1.4,3.0,3.3,92711,,,,,,,,74,1074,14
POL,Poland,PiS,Law and Justice,Prawo i Sprawiedliwość,Prawo i Sprawiedliwosc,con,Conservative,7.6997,4.0466,8.2514,5.4813,92436,230,1616436,,,,3032,2605,74,528,26
POL,Poland,PjN,Poland is the Most Important,Polska jest Najważniejsza,Polska jest Najwazniejsza,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,74,1679,26
POL,Poland,PrRz,Republic Right Party,Prawica Rzeczypospolitej,Prawica Rzeczypospolitej,con,Conservative,7.4,6.4,7.0,7.9,,355,,,,,,,74,1283,26
POL,Poland,RAS,Movement for Silesian Autonomy,Ruch Autonomii Śląska,Ruch Autonomii Slaska,spec,Special issue,,,,,92952,,,,,,,,74,1208,16
POL,Poland,RKN,Catholic-National Movement,Ruch Katolicko-Narodowy,Ruch Katolicko-Narodowy,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,74,322,40
POL,Poland,RN,National Movement ,Ruch Narodowy,Ruch Narodowy,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,74,2398,40
POL,Poland,ROP,Movement for the Reconstruction of Poland,Ruch Odbudowy Polski,Ruch Odbudowy Polski,con,Conservative,5.7895,5.2632,7.0,2.6316,92621,,,,,,3058,,74,148,26
POL,Poland,RP,Your (Palikot's) Movement,Twój Ruch (Palikota),Twoj Ruch (Palikota),lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,74,1945,6
POL,Poland,Razem,Together Party,Partia Razem,Partia Razem,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,74,2625,11
POL,Poland,RdR,Movement for the Republic,Ruch dla Rzeczypospolitej,Ruch dla Rzeczypospolitej,chr,Christian democracy,6.2,5.7,7.1,8.3,92523,,,,,,,,74,1710,3
POL,Poland,S,Solidarnosc,Solidarność,Solidarnosc,soc,Social democracy,3.3,3.5,3.5,8.1,92320,,,,,,,,74,108,11
POL,Poland,SD,Democratic Party,Stronnictwo Demokratyczne,Stronnictwo Demokratyczne,com,Communist/Socialist,1.3,1.4,3.0,3.3,92211,,,,,,,2612,74,1216,14
POL,Poland,SDPL,Social Democracy of Poland,Socjaldemokracja Polska,Socjaldemokracja Polska,soc,Social democracy,3.0,4.67,1.43,8.5667,,,,,,,,2611,74,1140,11
POL,Poland,SLD,Democratic Left Alliance,Sojusz Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,soc,Social democracy,2.8299,3.8505,1.8801,9.0872,92210,231,1616210,,3001,,3102,2601,74,629,11
POL,Poland,SP,United Poland,Solidarna Polska,Solidarna Polska,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,74,2372,40
POL,Poland,SRP,Self-Defense of the Republic Poland,Samoobrona Rzeczypospolitej Polskiej,Samoobrona Rzeczypospolitej Polskiej,agr,Agrarian,3.997,2.008,7.3253,2.1473,92622,384,,,,,3076,2604,74,207,2
POL,Poland,SoPr,Labour Solidarity,Solidarność Pracy,Solidarnosc Pracy,soc,Social democracy,3.3,3.5,3.5,8.1,92321,,,,,,,,74,18,11
POL,Poland,UP,Labour Union,Unia Pracy,Unia Pracy,soc,Social democracy,2.0348,1.8898,1.3726,8.7816,92322,,,,,,3128,2602,74,838,11
POL,Poland,UPR|KNP,Real Politics Union | Congress of the New Right,Unia Polityki Realnej | Kongres Nowej Prawicy,Unia Polityki Realnej | Kongres Nowej Prawicy,con,Conservative,9.7368,9.4737,8.1579,2.3684,92432,382,,,,,3154,,74,1549,26
POL,Poland,WIO,Spring,Wiosna,Wiosna,soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,74,2740,11
POL,Poland,X,Party X,Partia X,Partia X,right,Right-wing,8.8,5.9,8.5,2.3,92712,,,,,,,,74,181,40
POL,Poland,ZChN,Christian National Union,Zjednoczenie Chrześcijańsko-Narodowe,Zjednoczenie Chrzescijansko-Narodowe,con,Conservative,7.4,6.4,7.0,7.9,,,,,,,,,74,1758,26
POL,Poland,ZSL,United People's Party,Zjednoczone Stronnictwo Ludowe,Zjednoczone Stronnictwo Ludowe,agr,Agrarian,5.3,4.9,6.5,5.4,,,,,,,,,74,822,2
POL,Poland,etc,others,others,others,none,no family,,,,,,,,,,,,,74,1091,12
POL,Poland,no-seat,no seat,no seat,no seat,none,no family,,,,,,,,,,,,,74,2053,12
POL,Poland,none,no party affiliation,no party affiliation,no party affiliation,none,no family,,,,,,,,,,,,,74,1011,12
POL,Poland,one-seat,one seat,one seat,one seat,none,no family,,,,,,,,,,,,,74,2287,12
POL,Poland,todo,to be coded,to be coded,to be coded,none,no family,,,,,,,,,,,,,74,414,12
PRT,Portugal,A,Alliance,Aliança,Alianca,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,63,2756,6
PRT,Portugal,AD,Democratic Alliance,Aliança Democrática,Alianca Democratica,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,63,1543,6
PRT,Portugal,APU,United People Alliance,Aliança Povo Unido,Alianca Povo Unido,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,63,11,14
PRT,Portugal,ASDI,Independent Social Democrats,Associação Social Democrata Independente,Associacao Social Democrata Independente,soc,Social democracy,3.3,3.5,3.5,8.1,35316,,,,,,,,63,622,11
PRT,Portugal,BE,Bloc of the Left,Bloco de Esquerda,Bloco de Esquerda,com,Communist/Socialist,1.6425,1.9526,1.267,3.7018,35211,232,1620211,,,,7632,1208,63,557,14
PRT,Portugal,CDS-PP,Democratic and Social Centre -- People's Party,Centro Democrático e Social – Partido Popular,Centro Democratico e Social -- Partido Popular,chr,Christian democracy,8.0222,8.1963,8.9916,4.3909,35314,233,1620314,,3104,1202,7650,1202,63,251,3
PRT,Portugal,CDU,Unified Democratic Coalition,Coligação Democrático Unitária,Coligacao Democratico Unitaria,com,Communist/Socialist,2.2233,1.48,2.6433,3.2,35229,234,1620229,,,1201,,1201,63,1295,14
PRT,Portugal,CH,Enough,Chega,Chega,right,Right-wing,8.8,5.9,8.5,2.3,,,,,,,,,63,2789,40
PRT,Portugal,FSP,People's Socialist Front,Frente Socialista Popular,Frente Socialista Popular,com,Communist/Socialist,1.3,1.4,3.0,3.3,,,,,,,,,63,601,14
PRT,Portugal,ID,Democratic Intervention,Intervençao Democrática,Intervencao Democratica,soc,Social democracy,3.3,3.5,3.5,8.1,35315,,,,,,,,63,889,11
PRT,Portugal,IL,Liberal Initiative,Iniciativa Liberal,Iniciativa Liberal,lib,Liberal,6.0,6.7,3.6,8.7,,,,,,,,,63,2788,6
PRT,Portugal,L,Livre,"Livre – Liberdade, Esquerda, Europa e Ecologia","Livre -- Liberdade, Esquerda, Europa e Ecologia",soc,Social democracy,3.3,3.5,3.5,8.1,,,,,,,,,63,2374,11
PRT,Portugal,MDP,Democratic Movement,Movimento Democrático Português,Movimento Democratico Portugues,soc,Social democracy,3.3,3.5,3.5,2.5,35310,,,,,1212,,,63,1281,11
