id,cabinet_id,party_id,pm,data_source,description,comment
1949,631,1108,0,valt,,
1950,492,94,0,valt,,
1951,492,395,1,valt,,
1952,492,1292,0,valt,,
1953,492,1219,0,valt,,
1954,34,395,1,valt,,
1955,34,94,0,valt,,
1956,34,585,0,valt,,
1957,34,1219,0,valt,,
1958,41,395,1,valt,,
1959,41,1118,0,valt,,
1960,41,585,0,valt,,
1961,552,1219,0,valt,,
1962,139,1219,0,valt,,
1963,21,401,0,pa-84,,
1964,72,947,1,,,
1965,815,1119,1,,,
1966,477,445,0,keesings,,
1967,477,1518,1,keesings,,
1968,477,811,0,"lo, reuters",People's Party (TP) withdrew from coalition on 17 March 2010 in conflict over economic policy.,
1969,477,466,0,keesings,,
1970,477,521,0,keesings,,
1971,235,288,1,conrad,,
1972,377,288,1,conrad,,
1973,542,729,1,,,
1974,465,1273,1,,,
1975,384,725,1,,,
1976,374,4,0,bbc,,
1977,374,940,0,bbc,Social Democrats (SDP) withdrew from the coalition after PM Hatoyama dismissed SDP chief Mizuho Fukushima as consumer affairs minister on 30 May 2010 following conflict over a US military base.,
1978,846,921,1,,,
1979,846,434,0,,,
1980,874,773,1,,,
1981,874,659,0,,,
1982,120,395,0,valt,,
1983,305,395,0,valt,,
1984,305,94,0,valt,,
1985,120,94,0,valt,,
1986,120,1292,0,valt,,
1987,305,1219,0,valt,,
1988,305,1118,1,valt,,
1989,120,1118,0,valt,,
1990,305,585,0,valt,,
1991,120,1219,0,valt,,
1992,493,439,1,,,
1993,493,4,0,"reuters, yomiuri",,
1994,376,1727,1,,,
1996,376,912,0,,,
1997,376,543,0,nyt,Free Democratic (FDP) party group split on 23 February 1956. Its ministers remained in office and formed the Free People's Party (FVP) party group.,
1998,633,358,0,wid,,
1999,633,1727,1,,,
2001,633,912,0,wid,,
2002,441,915,0,ejpr,,
2003,441,1378,0,ejpr,,
2004,441,1110,1,ejpr,,
2006,100,1292,0,valt,,
2007,663,395,1,valt,,
2008,663,1118,0,valt,,
2009,663,1292,0,valt,,
2010,663,585,0,valt,,
2011,120,1119,1,valt,,
2012,383,94,1,valt,,
2013,383,1118,0,valt,,
2014,383,1062,0,valt,,
2015,383,585,0,,,
2016,639,585,0,valt,,
2017,373,1219,0,valt,,
2018,736,1253,1,bbc,,
2019,708,829,1,,,
2020,708,2,0,,,
2021,708,336,0,ctk,Deputy PM Karolina Peake and other ministers withdrew from Public Affairs (VV) party group on 17 April 2012 and formed a new group.,
2022,319,131,1,afp,,
2023,319,1432,0,afp,,
2024,319,1460,0,afp,Freedom and Solidarity (SaS) abstained in a vote of confidence on 11 October 2011 leading to the fall of the cabinet.,
2025,319,1620,0,afp,,
2026,697,794,1,,,
2027,619,794,1,,,
2028,66,997,1,,,
2029,235,1368,0,conrad,,
2030,235,1001,0,conrad,,
2031,377,1368,0,conrad,,
2032,878,1368,0,conrad,,
2033,377,1001,0,conrad,,
2034,2,239,0,conrad,,
2035,556,26,0,,,
2036,556,531,0,,,
2037,556,35,0,,,
2038,556,750,0,,,
2039,814,26,0,,,
2040,814,531,0,,,
2041,814,35,0,,,
2042,814,750,0,,,
2043,635,26,0,,,
2044,635,531,0,,,
2045,635,750,0,,,
2046,623,35,0,,,
2047,623,26,0,,,
2048,623,531,0,,,
2049,623,750,0,,,
2050,513,35,0,,,
2051,513,26,0,,,
2052,513,531,0,,,
2053,513,750,0,,,
2054,777,35,0,,,
2055,777,26,0,,,
2056,777,531,0,,,
2057,777,750,0,,,
2058,79,26,0,,,
2059,79,35,0,,,
2060,79,531,0,,,
2061,79,750,0,,,
2062,20,35,0,,,
2063,20,26,0,,,
2064,20,531,0,,,
2065,20,750,0,,,
2066,723,35,0,,,
2067,723,26,0,,,
2068,723,531,0,,,
2069,723,750,0,,,
2070,129,26,0,,,
2071,129,35,0,,,
2072,129,531,0,,,
2073,129,750,0,,,
2074,426,26,0,,,
2075,426,531,0,,,
2076,426,35,0,,,
2077,426,750,0,,,
2078,773,26,0,,,
2079,773,35,0,,,
2080,773,531,0,,,
2081,773,750,0,,,
2082,38,35,0,,,
2083,38,26,0,,,
2084,38,531,0,,,
2085,38,750,0,,,
2086,198,35,0,,,
2087,198,750,0,,,
2088,198,26,0,,,
2089,198,531,0,,,
2090,855,750,0,,,
2091,855,35,0,,,
2092,855,26,0,,,
2093,855,531,0,,,
2094,508,35,0,,,
2095,508,26,0,,,
2096,508,531,0,,,
2097,184,773,1,,,
2098,324,742,1,,,
2099,324,235,0,,,
2101,324,342,0,,,
2102,324,345,0,,,
2103,675,723,1,,,
2104,675,915,0,,,
2105,675,1378,0,,,
2106,675,1192,0,,,
2107,705,1633,1,mueller,,
2108,705,1475,0,mueller,,
2109,705,242,0,mueller,,
2110,705,93,0,mueller,,
2111,84,93,1,mueller,,
2112,519,1518,1,lo,,
2113,519,466,0,lo,,
2114,519,521,0,lo,,
2115,519,445,0,lo,,
2116,854,657,1,reg-se,,
2117,854,1461,0,reg-se,,
2118,854,892,0,reg-se,,
2119,854,282,0,reg-se,,
2120,108,1253,1,bbc,,
2121,804,1409,1,rnw,,
2122,804,235,0,rnw,,
2123,882,1666,1,lo,,
2124,882,466,0,lo,,
2125,883,658,1,afp,,
2126,883,1058,0,afp,,
2127,68,1758,0,afp,,
2128,68,664,0,afp,,
2129,730,664,0,afp,,
2130,730,696,0,afp,,
2131,730,619,0,afp,,
2132,884,1013,1,mueller,,
2133,884,973,0,mueller,,
2134,885,725,1,nyt,,
2135,886,1110,1,,,
2136,886,1378,0,,,
2137,886,915,0,,,
2138,886,1113,0,,,
2139,887,1193,1,nyt,,
2140,888,1013,1,bka,,
2141,888,1536,0,bka,,
2142,889,1013,1,reuters,,
2143,889,50,0,reuters,,
2144,890,1013,1,bka,,
2145,890,973,0,bka,,
2146,891,1734,0,nyt,,
2147,891,1726,1,nyt,,
2148,892,940,1,nyt,,
2149,892,1734,0,nyt,,
2150,893,1734,1,,,
2151,893,1733,0,,,
2152,894,1726,1,,,
2153,895,1726,1,,,
2154,895,1734,0,,,
2155,896,1726,1,,,
2156,897,1726,1,,,
2157,898,1755,1,,,
2158,899,1722,1,,,
2159,900,1193,1,,,
2160,901,1193,1,,,
2161,893,940,0,,,
2162,688,1502,0,afp,,
2163,902,113,1,reuters,,
2164,902,1597,0,reuters,,
2165,903,35,0,swiss,,
2166,903,26,0,swiss,,
2167,903,531,0,swiss,,
2168,903,750,0,reuters,,
2169,904,1393,1,bbc,,
2170,904,318,0,bbc,,
2171,905,113,1,err,,
2172,905,1597,0,err,,
2173,906,1727,1,,,
2175,907,706,1,sta,,
2177,907,1252,0,sta,,
2178,908,572,1,,,
2179,908,851,0,afp,,
2181,666,17,0,reg-no,,
2182,666,27,0,reg-no,,
2183,666,702,0,reg-no,,
2184,666,1435,0,reg-no,,
2185,666,647,0,reg-no,,
2186,909,572,0,,,
2187,909,851,1,,,
2188,909,945,0,,,
2189,910,1575,1,,,
2190,910,851,0,,,
2191,910,945,0,,,
2192,910,1151,0,,,
2193,911,1575,1,,,
2194,911,851,0,,,
2195,911,1071,0,,,
2196,912,572,0,,,
2198,912,534,1,,,
2199,914,851,1,,,
2200,913,851,1,,,
2201,916,1193,1,afp,,
2202,915,1193,1,afp,,
2203,917,1273,1,reuters,,
2204,917,251,0,reuters,,
2205,918,1118,1,valt,,
2206,918,395,0,valt,,
2207,918,1062,0,valt,,
2208,918,585,0,valt,,
2209,918,1463,0,valt,,
2210,918,1292,0,"valt, yle",Left Alliance (VAS) withdrew from cabinet on 25 March 2014 and its ministers resigned on 28 March 2014 over austerity measures.,
2211,919,1255,1,cp,,
2212,916,462,0,,,
2213,920,572,1,afp,,
2214,921,572,1,cymail,,
2215,921,851,0,afp,Democratic Party (DIKO) withdrew from cabinet and its ministers handed in their resignation on 27 July 2011 (Cyprus Mail).,
2216,922,244,1,knesset,,
2217,922,1821,0,knesset,United Religious Front (HDM) withdrew from cabinet after PM Ben-Gurion announced plans for a reshuffle.,
2218,923,244,1,knesset,,
2219,923,1821,0,knesset,,
2220,924,244,1,knesset,,
2221,924,265,0,"knesset, nyt",Union of Israel (AY) withdrew from cabinet on 18 September 1952 over the issue of compulsory national service for religious woman.,
2222,925,244,1,knesset,,
2223,925,1472,0,knesset,,
2225,927,244,1,knesset,,
2226,927,1472,0,knesset,,
2227,928,244,1,,,
2228,929,1168,0,knesset,,
2229,929,244,1,knesset,,
2230,929,1343,0,knesset,,
2231,929,214,0,knesset,,
2232,930,1168,0,knesset,,
2233,930,244,1,knesset,,
2234,930,1343,0,knesset,,
2235,930,214,0,knesset,,
2236,931,1168,0,knesset,,
2237,931,244,1,knesset,,
2238,931,1343,0,knesset,,
2239,932,1168,0,knesset,,
2240,932,244,1,knesset,,
2241,932,1822,0,knesset,,
2242,932,1343,0,knesset,,
2243,932,214,0,knesset,,
2244,933,244,1,knesset,,
2245,933,1343,0,knesset,,
2246,933,214,0,knesset,,
2247,934,244,1,knesset,,
2248,934,1343,0,knesset,,
2249,934,214,0,knesset,,
2250,935,244,1,knesset,,
2251,935,1343,0,knesset,,
2252,935,214,0,knesset,,
2255,936,214,0,knesset,,
2259,937,214,0,knesset,,
2260,937,767,0,knesset,,
2262,937,678,0,knesset,,
2264,938,214,0,knesset,,
2267,938,678,0,knesset,,
2268,939,214,0,knesset,,
2269,939,188,0,knesset,,
2270,939,678,0,knesset,Herut-Liberal Bloc (Gahal) withdrew after the cabinet agreed to accept the Rogers Plan.,
2271,939,244,1,knesset,,
2272,940,214,0,knesset,,
2273,940,188,0,knesset,,
2274,940,244,1,knesset,,
2279,942,305,0,knesset,,
2280,942,244,1,knesset,,
2281,943,214,0,"knesset, nyt",National Religious Party (Mafdal) ministers withdrew from cabinet following party MPs abstention in a confidence vote.,
2284,943,244,1,knesset,,
2287,944,244,1,knesset,,
2289,945,214,0,knesset,,
2290,945,678,1,knesset,,
2291,945,106,0,knesset,,
2293,946,214,0,knesset,,
2294,946,1471,0,knesset,,
2295,946,678,1,knesset,,
2320,951,214,0,knesset,,
2321,951,244,0,knesset,,
2322,951,678,1,knesset,,
2323,951,61,0,knesset,,
2324,951,788,0,knesset,,
2332,953,214,0,knesset,,
2333,953,678,1,knesset,,
2334,953,788,0,"knesset, reuters",Sfarad's guards of the Torah (Shas) party supported Alignment (A) in a confidence vote.,
2335,953,244,0,"knesset, reuters",PM Shamir dismissed Alignment (A) leader Peres on 13 March 1990 and ministers resigned two days later.,
2337,954,214,0,knesset,,
2339,954,678,1,knesset,,
2340,954,788,0,knesset,,
2341,954,976,0,knesset,,
2344,955,214,0,knesset,,
2346,955,678,1,knesset,,
2347,955,788,0,knesset,,
2348,955,976,0,knesset,Crossroads (Tsomet) withdrew from coalition on 31 December 1991 over Middle East peace talks. ,
2350,955,980,0,knesset,Homeland (M) withdrew from coalition on 21 January 1992 shortly after Crossroads (Tsomet) due to the same reasons. ,
2359,957,214,0,knesset,,
2360,957,678,1,knesset,,
2361,957,788,0,knesset,,
2363,958,244,1,knesset,,
2364,958,1419,0,knesset,,
2365,958,788,0,"knesset, reuters",Sfarad's guards of the Torah (Shas) minister Deri was dismissed due to corruption accusations. ,
2366,959,244,1,knesset,,
2367,959,1419,0,knesset,,
2368,960,244,1,knesset,,
2369,960,1419,0,knesset,,
2370,961,214,0,knesset,,
2371,961,678,1,knesset,,
2372,961,788,0,knesset,,
2374,961,277,0,knesset,,
2375,961,279,0,knesset,,
2378,962,244,1,knesset,,
2379,962,1863,0,knesset,,
2389,965,1357,0,knesset,,
2390,965,678,1,,,
2391,965,788,0,,,
2394,965,244,0,knesset,,
2395,965,277,0,,,
2396,966,1357,0,"knesset, reuters",National Union (HaLe and YB) ministers resigned on 12 March 2002 in protest of government negotiations with Palestinians.,
2397,966,678,1,,,
2398,966,788,0,,,
2399,966,1863,0,knesset,,
2400,966,244,0,,,
2401,966,277,0,,,
2407,922,1822,0,knesset,,
2408,922,1831,0,knesset,,
2409,924,1833,0,knesset,,
2410,924,1828,0,knesset,,
2411,892,1733,0,nyt,,
2412,923,1831,0,knesset,,
2413,923,1822,0,knesset,,
2414,968,244,1,knesset,,
2415,968,1828,0,knesset,,
2416,925,1822,0,knesset,,
2417,968,1833,0,knesset,,
2418,925,1828,0,knesset,,
2419,969,439,1,reuters,,
2420,969,4,0,yomiuri,,
2421,970,1629,1,reuters,,
2422,970,211,0,reuters,,
2423,970,1644,0,"dr, reuters",SF withdrew from the coalition on 30 January 2014 over a privatisation issue and its ministers were replaced on 3 February.,
2424,971,1666,1,lo,,
2425,971,1942,0,lo,,
2426,971,521,0,lo,,
2427,972,26,0,swiss,,
2428,972,531,0,swiss,,
2429,972,750,0,swiss,,
2430,972,35,0,swiss,,
2431,973,26,0,swiss,,
2432,973,531,0,swiss,,
2433,973,750,0,swiss,,
2434,974,26,0,swiss,,
2435,974,750,0,swiss,,
2436,974,531,0,swiss,,
2437,975,750,0,swiss,,
2438,975,26,0,swiss,,
2439,975,531,0,swiss,,
2440,976,750,0,swiss,,
2441,976,531,0,swiss,,
2442,976,26,0,swiss,,
2443,977,26,0,swiss,,
2444,977,531,0,swiss,,
2445,978,26,0,swiss,,
2446,978,531,0,swiss,,
2447,978,750,0,swiss,,
2448,979,26,0,swiss,,
2449,979,531,0,swiss,,
2450,980,26,0,swiss,,
2451,980,531,0,swiss,,
2452,981,26,0,swiss,,
2453,981,531,0,swiss,,
2454,982,131,1,spectator,,
2455,982,1460,0,spectator,,
2456,982,1432,0,spectator,,
2457,982,1620,0,,,
2458,984,1338,0,reuters,,
2459,984,47,0,reuters,,
2460,984,1179,0,reuters,All four Popular Orthodox Rally (LAOS) ministers resigned on 10 February 2012 following disagreement over a bailout bill.,
2461,984,1358,1,papademos,,
2462,983,2001,1,reuters,,
2463,985,512,1,pr,,
2464,985,664,0,pr,,
2465,986,997,1,nzhe,,
2466,987,1378,1,dere,,
2467,987,1029,0,dere,,
2468,987,1110,0,dere,,
2469,987,723,0,dere,,
2470,987,1192,0,dere,,
2471,987,915,0,dere,,
2472,988,645,1,afp,,
2473,989,35,0,swiss,,
2474,989,26,0,swiss,,
2475,989,750,0,swiss,,
2476,989,1213,0,swiss,,
2477,989,531,0,swiss,,
2478,903,1213,0,swiss,,
2479,990,179,1,sta,,
2480,990,16,0,sta,Slovenian People's Party (SLS) withdrew from coalition on 25 February 2013.,
2481,990,1587,0,sta,Democratic Party of Pensioners (DeSUS) withdrew from coalition on 22 February 2013.,
2482,990,1047,0,sta,,
2483,990,1988,0,"reuters, sta",Citizens' List (DL) withdrew from coalition on 23 January 2013 after PM Jansa refused to resign over corruption allegations.,
2484,764,1219,0,valt,Finnish People's Party (SK) opposed income and property tax increases leading to the end of the cabinet in December 1963.,
2485,239,1278,0,ejpr,,
2486,214,1278,0,"afp, mueller",Italian Socialist Party (SDI) threatened to resign in mid December and called for the resignation of PM D'Alema (AFP).,
2487,239,2001,1,,,
2488,382,2001,1,reuters,,
2489,991,2001,1,reuters,,
2490,992,958,1,afp,,
2491,992,948,0,afp,,
2492,992,2002,0,reuters,,
2493,993,958,1,reuters,,
2494,993,948,0,reuters,,
2495,537,2002,0,"ager, ejpr","Gabriel Oprea, an independent MP and Minister of Defence since 23 December 2009, was a founding member of the National Union (UNPR) which formed on 2 May 2010.",
2496,994,1253,1,hug-68,,
2497,995,1253,1,hug-68,,
2498,996,1898,1,hug-68,,
2499,997,1898,1,hug-68,,
2500,998,1253,1,hug-68,,
2501,999,1938,1,hug-68,,
2502,999,1898,0,hug-68,,
2503,1000,1898,1,hug-68,,
2504,1001,1253,1,hug-68,,
2505,1002,1898,1,hug-68,,
2506,1002,1938,0,hug-68,,
2507,1003,1253,1,hug-68,,
2508,1004,2285,1,hug-68,,
2509,1005,1253,1,hug-68,,
2510,1006,1253,1,hug-68,,
2511,1007,2003,1,hug-68,,
2512,1008,1905,1,hug-68,,
2513,1009,1905,1,hug-68,,
2514,1010,1905,1,hug-68,,
2515,1011,1905,1,hug-68,,
2516,1012,1905,1,hug-68,,
2517,1012,184,0,hug-68,,
2518,1013,1905,1,hug-68,,
2519,1013,184,0,hug-68,,
2520,1014,1905,1,hug-68,,
2521,1014,184,0,hug-68,,
2522,1015,1253,1,hug-68,,
2523,1016,1912,1,hug-68,,
2524,1017,1912,1,hug-68,,
2525,1017,184,0,hug-68,,
2526,1018,1912,1,hug-68,,
2527,1018,184,0,hug-68,,
2528,1019,184,1,hug-68,,
2529,1019,1912,0,hug-68,,
2530,1020,1912,1,hug-68,,
2531,1021,1912,1,hug-68,,
2532,1021,184,0,hug-68,,
2533,1022,1912,1,hug-68,,
2534,1022,184,0,hug-68,,
2535,1023,184,1,hug-68,,
2536,1023,1912,0,hug-68,,
2537,1024,1411,1,hug-77,,
2538,1024,184,0,hug-77,,
2539,1025,134,1,nyt,,
2540,1026,1045,1,afp,,
2541,1026,482,0,afp,,
2542,1026,2007,0,elta,,
2543,1027,220,1,afp,,
2544,1028,1409,1,reuters,,
2545,1028,235,0,reuters,,
2546,64,1601,0,reuters,,
2547,64,5,0,reuters,,
2548,1029,1120,1,reuters,,
2551,1030,829,1,afp,,
2552,1030,2,0,afp,,
2553,1030,2042,0,afp,,
2554,1031,678,1,knesset,,
2555,1031,244,0,knesset,,
2556,1031,1816,0,knesset,,
2557,1031,788,0,knesset,,
2558,1031,214,0,knesset,,
2559,1032,678,1,knesset,,
2560,1032,1816,0,knesset,,
2561,1032,2043,0,knesset,,
2562,1032,788,0,knesset,,
2563,1032,214,0,knesset,,
2564,1033,1120,1,reuters,,
2565,1033,5,0,reuters,,
2566,1033,1015,0,reuters,,
2567,1034,973,1,"bka, reuters",,
2568,1034,1013,0,"bka, reuters",,
2569,1035,1013,1,faz,,
2570,1035,973,0,faz,,
2571,417,163,0,jiji,Democratic Reform Party (DRP) with no seats in the lower house but 11 seats in the upper house.,Harumi Inui (DRP) parliamentary vice minister for the Science and Technology Agency
2572,1036,878,1,,,
2573,1037,1539,1,afp,,
2574,1037,873,0,fragov,,
2575,1037,1492,0,fragov,,
2576,1038,1539,1,ap,,
2577,1038,1492,0,fragov,,
2578,1038,873,0,fragov,,
2579,73,1601,0,reuters,,
2580,440,419,0,reuters,,
2581,73,1015,0,reuters,,
2582,440,1015,0,reuters,,
2583,171,1601,0,reuters,,
2584,171,1015,0,reuters,,
2585,1039,1358,1,ap,,
2586,1040,47,1,ana,,
2587,1041,1409,1,afp,,
2588,1041,742,0,afp,,
2589,1042,1277,1,elta,,
2590,1042,581,0,elta,,
2591,1042,1421,0,elta,,
2592,1042,28,0,elta,,
2593,792,353,0,bbc,,
2594,1043,1120,1,reuters,,
2595,1043,1015,0,reuters,National Liberal Party  (PNL) ministers resigned on 26 February 2014 after differences over a proposed ministerial appointment.,
2596,1043,5,0,reuters,,
2597,1044,1193,1,kyodo,,
2598,1044,837,0,kyodo,,
2599,1045,133,1,reuters,,
2600,1046,1003,1,tom,,
2601,1047,1987,1,reuters,,
2602,1047,706,0,reuters,,
2603,1047,1587,0,reuters,,
2604,1047,1988,0,reuters,,
2606,1048,382,1,reuters,,
2607,1048,2156,0,reuters,,
2611,1048,596,0,reuters,People of Freedom (PdL) split into Go Italy (FI) and New Centre-Right (NCD) on 15 November after party leader Berlusconi planned to withdraw from the cabinet.,
2612,672,397,0,afp,,
2613,1049,1493,1,conrad,,
2614,1049,1102,0,conrad,,
2615,1049,1627,0,conrad,,
2616,1049,1465,0,conrad,,
2617,1049,1384,0,conrad,,
2618,1049,1457,0,conrad,,
2619,1050,1493,1,conrad,,
2620,1050,1102,0,conrad,,
2621,1050,1465,0,conrad,,
2622,1050,1384,0,conrad,,
2623,1050,1457,0,conrad,,
2624,1051,1493,1,conrad,,
2625,1051,1465,0,conrad,,
2626,1051,1384,0,conrad,,
2627,1051,1457,0,conrad,,
2628,1051,90,0,conrad,,
2629,1052,276,1,conrad,,
2630,1052,1081,0,conrad,,
2631,1053,276,1,conrad,,
2632,1054,276,1,conrad,,
2633,1054,1465,0,conrad,,
2634,1054,1102,0,conrad,,
2635,1054,2133,0,conrad,,
2636,1055,276,1,conrad,,
2637,1055,1102,0,hina,Croatian Social Liberal Party (HSLS) left coalition on 10 July 2010 over accusation of cabinet disloyalty.,
2638,1055,2133,0,conrad,,
2639,1055,1465,0,conrad,,
2640,1056,1493,1,hina,,
2641,1056,1384,0,hina,,
2642,1056,1627,0,hina,,
2643,1057,276,1,,,
2644,1057,2133,0,,,
2645,1057,1465,0,,,
2646,1058,1160,0,reuters,,
2647,1058,1286,0,reuters,,
2648,1058,133,1,reuters,,
2649,1059,1455,1,reuters,,
2650,1059,1342,0,reuters,,
2651,1060,47,1,ejpr,,
2652,1060,1338,0,reuters,,
2653,1061,1253,1,reuters,,
2654,76,1567,1,reuters,,
2655,1062,1567,1,reuters,,Need to change: Independents and caretaker gov not the same!
2656,835,440,0,reuters,,
2657,1063,1234,1,reuters,,
2658,1063,701,0,reuters,,
2659,1064,1575,1,afp,,
2660,1064,851,0,"afp, reuters",Democratic Party (DIKO) decided to leave cabinet on 27 Februar 2014 but its ministers remained in office and left the party.,
2661,1064,491,0,afp,,
2664,1065,1435,1,reuters,,
2665,1065,351,0,reuters,,
2666,1066,1411,1,reuters,,
2667,1066,184,0,reuters,,
2668,1066,215,0,reuters,,
2669,1066,154,0,reuters,,
2670,1067,729,1,nyt,,
2671,1048,226,0,reuters,,
2672,1048,1296,0,reuters,,
2673,1068,382,1,reuters,Democratic Party (PD) leader Renzi forced PM Letta to resign.,
2674,1068,226,0,reuters,,
2675,1068,1296,0,reuters,,
2676,1068,2268,0,reuters,,
2677,1068,2156,0,reuters,,
2678,1069,967,1,reuters,,
2679,1069,701,0,reuters,,
2680,1069,310,0,reuters,,
2681,1070,973,1,reuters,,
2682,1070,1013,0,reuters,,
2683,1071,1727,1,reuters,,
2684,1071,558,0,reuters,,
2685,1072,789,1,reuters,,
2686,1072,2263,0,reuters,,
2687,1072,1245,0,reuters,,
2688,1073,1666,1,reuters,,
2689,1073,466,0,reuters,,
2690,1073,1942,0,reuters,,
2691,1073,521,0,reuters,,
2692,1074,1629,1,dr,,
2693,1074,211,0,dr,,
2694,1075,901,1,sonntag,,
2695,1076,901,1,sonntag,,
2696,1077,901,1,sonntag,,
2697,1078,901,1,sonntag,,
2698,1079,382,1,reuters,,
2699,1079,2156,0,reuters,,
2700,1079,2268,0,reuters,,
2701,1079,1296,0,reuters,,
2702,1079,226,0,reuters,,
2703,927,1822,0,knesset,,
2704,927,1828,0,knesset,,
2705,928,1822,0,knesset,,
2706,928,1828,0,knesset,,
2707,1080,244,1,knesset,,
2708,1080,214,0,knesset,,
2709,1080,1822,0,knesset,,
2710,929,1822,0,knesset,,
2711,930,1822,0,knesset,,
2712,931,1822,0,knesset,,
2713,1083,244,1,knesset,,
2714,1083,1343,0,knesset,,
2715,1083,1168,0,knesset,,
2716,1083,1822,0,knesset,,
2717,1084,123,1,knesset,,
2719,1085,1120,1,reuters,,
2720,1085,5,0,reuters,,
2721,1085,2002,0,reuters,,
2722,1085,948,0,ager,Democratic Union of Hungarians in Romania (UDMR) withdrew from coalition on 27 November 2014 and its ministers resigned on 13 December 2014 following PM Ponta's defeat in the presidential election.,
2723,1086,1575,1,afp,,
2724,1086,491,0,afp,,
2725,1087,1334,1,sonntag,,
2726,1088,1334,1,sonntag,,
2727,1089,1334,1,sonntag,,
2728,1090,1334,1,sonntag,,
2729,1091,1141,1,sonntag,,
2730,1091,507,0,sonntag,,
2732,1092,1141,1,reuters,,
2733,1092,507,0,reuters," Social Democratic Populist Party (SHP) and Republican People's Party (CHP) merged on 18 February 1995.
Republican People's Party (CHP, formerly SHP) ministers resigned on 20 September 1995 over domestic security issues.",
2734,1093,1141,1,reuters,,
2735,1093,507,0,reuters,,
2736,1094,1118,1,valt,PM Katainen announced on 5 April 2014 to resign in June aiming an EU post.,"Three month rule does not apply. No new party, PM or election within three months after end of last cabinet."
2737,1094,395,0,valt,,
2738,1094,1062,0,valt,,
2739,1094,585,0,valt,,
2740,1094,1463,0,valt,,
2741,1095,113,1,reuters,,
2742,1095,1448,0,reuters,,
2743,1096,1141,1,reuters,,
2744,1097,1334,1,reuters,,
2745,1097,1141,0,reuters,True Path Party (DYP) withdrew from cabinet on 24 May 1996 following conflict over corruption charges.,
2746,1098,1141,0,reuters,,
2747,1098,1122,1,reuters,,
2748,1099,1334,1,reuters,,
2749,1099,329,0,reuters,,
2750,1099,2315,0,reuters,,
2751,1100,329,1,reuters,,
2752,1101,329,1,reuters,,
2753,1101,1334,0,reuters,,
2754,1101,408,0,reuters,,
2757,1103,1539,1,reuters,Left-wing Socialist (PS) ministers where removed through a cabinet resignation and a reshuffle.,
2758,1103,1492,0,fragov,,
2759,1104,921,1,reuters,,
2760,1104,434,0,poltics-hu,,
2761,1105,235,1,reuters,,
2762,1105,456,0,reuters,,
2763,1105,1409,0,reuters,,
2764,1107,678,1,knesset,,
2765,1107,1816,0,knesset,,
2766,1107,788,0,knesset,,
2767,1107,1870,0,knesset,,
2768,1107,2043,0,knesset,,
2773,113,242,0,flora-83,,
2774,89,242,0,flora-83,,
2776,951,1850,0,"knesset, nyt",Change (Shinui) withdrew from coalition on 26 May 1987 in opposition to PM Shamir's rejection to support an international peace conference. ,
2777,1108,678,1,knesset,,
2778,1108,244,0,knesset,,
2779,1108,214,0,knesset,,
2780,1108,788,0,knesset,,
2781,1108,61,0,knesset,,
2782,936,244,1,knesset,,
2787,938,244,1,knesset,,
2788,1082,244,1,knesset,,
2789,1082,214,0,knesset,,
2790,1082,188,0,knesset,,
2793,937,244,1,knesset,,
2794,1110,1118,1,reuters,,
2795,1110,395,0,reuters,,
2796,1110,1062,0,"reuters, yle",Green League (VIHR) withdrew from cabinet on 20 September 2014 and its ministers resigned on 26 September following conflict over new nuclear power plant.,
2797,1110,585,0,reuters,,
2798,1110,1463,0,reuters,,
2799,1111,678,1,knesset,,
2800,1111,214,0,knesset,,
2801,1111,588,0,knesset,,
2802,1112,678,1,knesset,,
2803,1112,214,0,knesset,,
2804,1112,588,0,knesset,,
2805,1112,1660,0,knesset,,
2806,1112,61,0,knesset,,
2807,1113,678,1,knesset,,
2808,1113,214,0,knesset,,
2809,1113,588,0,knesset,,
2810,1113,1660,0,knesset,,
2811,1113,2354,0,knesset,,
2812,1114,678,1,knesset,,
2813,1114,214,0,knesset,,
2814,1114,588,0,knesset,,
2815,1114,1660,0,knesset,,
2816,1115,678,0,knesset,,
2817,1115,214,0,knesset,,
2818,1115,244,1,knesset,,
2819,1115,1850,0,knesset,,
2820,1115,61,0,knesset,,
2821,1115,1269,0,knesset,,
2830,1117,678,1,knesset,,
2831,1117,788,0,knesset,,
2832,1117,214,0,knesset,,
2833,954,2312,0,knesset,,
2834,957,2312,0,knesset,,
2840,1121,244,1,knesset,,
2841,1121,788,0,"knesset, reuters",Sfarad's guards of the Torah (Shas) ministers resigned on 11 July 2000 in opposition to PM Baraks participation in 2000 Camp David Summit. ,
2842,1121,214,0,"knesset, reuters",National Religious Party (Mafdal) ministers resigned on 11 July 2000 in opposition to PM Baraks participation in 2000 Camp David Summit. ,
2843,1121,277,0,"knesset, reuters",Israel for Immigration (YBA) ministers resigned on 11 July 2000 in opposition to PM Baraks participation in 2000 Camp David Summit. ,
2845,1120,244,1,knesset,,
2846,1120,1419,0,knesset,,
2847,1120,2355,0,knesset,,
2848,1121,1419,0,"knesset, reuters",Energy (Meretz) ministers withdrew on 24 June 2000 in opposition to PM Barak's peace negotiations with the Palestinians.,
2849,1121,1863,0,knesset,,
2851,1122,678,1,knesset,,
2852,1122,788,0,knesset,,
2853,1122,1863,0,knesset,,
2854,1122,277,0,knesset,,
2855,1122,244,0,knesset,,
